lead_id,customer_id,lead_date,channel,campaign_id,message_type,attempted,connected,contracted,policy_id,contract_date,premium
L20251216_197635,U10197635,2025-12-16,kakao,KA_C01,SA,0,0,0,,,0
L20251212_321509,U10321509,2025-12-12,naver,NA_C02,DA,0,0,0,,,0
L20251228_221086,U10221086,2025-12-28,kakao,KA_C05,DA,0,0,0,,,0
L20251225_047137,U10047137,2025-12-25,google,GO_C01,SA,1,1,1,P20251225_288488,2025-12-25,46951
L20251011_446288,U10446288,2025-10-11,toss,TO_C05,SA,1,1,1,P20251103_345211,2025-11-03,62111
L20251127_126419,U10126419,2025-11-27,google,GO_C04,DA,1,0,0,,,0
L20251009_378611,U10378611,2025-10-09,naver,NA_C05,DA,0,0,0,,,0
L20251210_338693,U10338693,2025-12-10,naver,NA_C02,SA,1,1,0,,,0
L20250819_284840,U10284840,2025-08-19,meta,ME_C06,SA,0,0,0,,,0
L20251101_316740,U10316740,2025-11-01,naver,NA_C02,DA,0,0,0,,,0
L20250830_159399,U10159399,2025-08-30,google,GO_C05,SA,1,0,0,,,0
L20250830_349099,U10349099,2025-08-30,naver,NA_C03,SA,0,0,0,,,0
L20251001_055303,U10055303,2025-10-01,google,GO_C02,DA,0,0,0,,,0
L20251106_237738,U10237738,2025-11-06,meta,ME_C01,DA,0,0,0,,,0
L20251203_360727,U10360727,2025-12-03,naver,NA_C04,DA,0,0,0,,,0
L20251024_315806,U10315806,2025-10-24,naver,NA_C02,DA,0,0,0,,,0
L20251110_455415,U10455415,2025-11-10,toss,TO_C06,SA,0,0,0,,,0
L20260104_384760,U10384760,2026-01-04,naver,NA_C05,DA,0,0,0,,,0
L20251210_060482,U10060482,2025-12-10,google,GO_C02,DA,0,0,0,,,0
L20250909_344437,U10344437,2025-09-09,naver,NA_C03,DA,0,0,0,,,0
L20251217_249927,U10249927,2025-12-17,meta,ME_C02,DA,0,0,0,,,0
L20260123_342940,U10342940,2026-01-23,naver,NA_C02,SA,0,0,0,,,0
L20260107_418105,U10418105,2026-01-07,toss,TO_C01,DA,1,1,1,P20260117_919925,2026-01-17,54456
L20251214_112413,U10112413,2025-12-14,google,GO_C03,SA,1,1,1,P20251223_965443,2025-12-23,47056
L20250914_079508,U10079508,2025-09-14,google,GO_C03,DA,0,0,0,,,0
L20250909_159995,U10159995,2025-09-09,google,GO_C05,SA,0,0,0,,,0
L20260127_193890,U10193890,2026-01-27,kakao,KA_C01,DA,0,0,0,,,0
L20251025_162791,U10162791,2025-10-25,google,GO_C05,SA,1,1,1,P20251116_260240,2025-11-16,56587
L20251124_070282,U10070282,2025-11-24,google,GO_C02,SA,1,0,0,,,0
L20250822_052645,U10052645,2025-08-22,google,GO_C02,DA,1,0,0,,,0
L20251115_244639,U10244639,2025-11-15,meta,ME_C01,SA,1,1,1,P20251124_170007,2025-11-24,46878
L20251031_335141,U10335141,2025-10-31,naver,NA_C02,SA,0,0,0,,,0
L20260104_351817,U10351817,2026-01-04,naver,NA_C03,SA,0,0,0,,,0
L20250904_449345,U10449345,2025-09-04,toss,TO_C06,DA,0,0,0,,,0
L20251205_185431,U10185431,2025-12-05,google,GO_C06,SA,0,0,0,,,0
L20260112_115428,U10115428,2026-01-12,google,GO_C03,SA,1,0,0,,,0
L20250815_241646,U10241646,2025-08-15,meta,ME_C01,SA,0,0,0,,,0
L20251224_113460,U10113460,2025-12-24,google,GO_C03,SA,1,0,0,,,0
L20250824_100893,U10100893,2025-08-24,google,GO_C03,SA,1,1,1,P20250910_632007,2025-09-10,55481
L20251108_108647,U10108647,2025-11-08,google,GO_C03,SA,0,0,0,,,0
L20251112_336204,U10336204,2025-11-12,naver,NA_C02,SA,0,0,0,,,0
L20260123_288990,U10288990,2026-01-23,meta,ME_C06,SA,1,0,0,,,0
L20251031_369214,U10369214,2025-10-31,naver,NA_C04,SA,0,0,0,,,0
L20260103_305024,U10305024,2026-01-03,naver,NA_C01,SA,0,0,0,,,0
L20251220_022754,U10022754,2025-12-20,google,GO_C01,DA,1,0,0,,,0
L20251011_122555,U10122555,2025-10-11,google,GO_C04,DA,0,0,0,,,0
L20250906_214426,U10214426,2025-09-06,kakao,KA_C04,SA,1,0,0,,,0
L20250825_441164,U10441164,2025-08-25,toss,TO_C05,DA,0,0,0,,,0
L20250929_356152,U10356152,2025-09-29,naver,NA_C04,DA,0,0,0,,,0
L20251219_393959,U10393959,2025-12-19,naver,NA_C05,SA,1,1,1,P20260116_207754,2026-01-16,49314
L20260123_157202,U10157202,2026-01-23,google,GO_C05,DA,1,1,1,P20260214_525795,2026-02-14,59251
L20260115_264803,U10264803,2026-01-15,meta,ME_C04,DA,1,1,1,P20260117_427203,2026-01-17,49978
L20251230_384418,U10384418,2025-12-30,naver,NA_C05,DA,1,0,0,,,0
L20251013_357197,U10357197,2025-10-13,naver,NA_C04,DA,0,0,0,,,0
L20250921_389107,U10389107,2025-09-21,naver,NA_C05,SA,1,1,0,,,0
L20251124_164596,U10164596,2025-11-24,google,GO_C05,SA,0,0,0,,,0
L20250913_195082,U10195082,2025-09-13,kakao,KA_C01,SA,1,0,0,,,0
L20250825_032236,U10032236,2025-08-25,google,GO_C01,SA,1,1,1,P20250923_638662,2025-09-23,49312
L20251225_023612,U10023612,2025-12-25,google,GO_C01,DA,1,1,0,,,0
L20250921_285697,U10285697,2025-09-21,meta,ME_C06,SA,0,0,0,,,0
L20251015_011896,U10011896,2025-10-15,google,GO_C01,DA,0,0,0,,,0
L20251207_138821,U10138821,2025-12-07,google,GO_C04,SA,1,0,0,,,0
L20251013_223678,U10223678,2025-10-13,kakao,KA_C05,SA,1,1,0,,,0
L20260125_073749,U10073749,2026-01-25,google,GO_C02,SA,0,0,0,,,0
L20250823_118794,U10118794,2025-08-23,google,GO_C04,DA,1,0,0,,,0
L20250823_387696,U10387696,2025-08-23,naver,NA_C05,SA,1,1,1,P20250828_966506,2025-08-28,46914
L20260105_341187,U10341187,2026-01-05,naver,NA_C02,SA,0,0,0,,,0
L20250814_075681,U10075681,2025-08-14,google,GO_C03,DA,1,1,1,P20250909_288994,2025-09-09,50035
L20250927_331984,U10331984,2025-09-27,naver,NA_C02,SA,1,1,0,,,0
L20250818_429964,U10429964,2025-08-18,toss,TO_C03,DA,0,0,0,,,0
L20250801_029350,U10029350,2025-08-01,google,GO_C01,SA,1,0,0,,,0
L20251030_224092,U10224092,2025-10-30,kakao,KA_C05,SA,1,1,1,P20251111_721520,2025-11-11,44749
L20251221_394037,U10394037,2025-12-21,naver,NA_C05,SA,0,0,0,,,0
L20251213_165882,U10165882,2025-12-13,google,GO_C05,SA,1,1,1,P20260111_203403,2026-01-11,51309
L20251213_165878,U10165878,2025-12-13,google,GO_C05,SA,0,0,0,,,0
L20260114_096747,U10096747,2026-01-14,google,GO_C03,DA,0,0,0,,,0
L20251230_372396,U10372396,2025-12-30,naver,NA_C04,SA,0,0,0,,,0
L20250820_052551,U10052551,2025-08-20,google,GO_C02,DA,0,0,0,,,0
L20251106_086802,U10086802,2025-11-06,google,GO_C03,DA,0,0,0,,,0
L20250820_387554,U10387554,2025-08-20,naver,NA_C05,SA,0,0,0,,,0
L20260120_395727,U10395727,2026-01-20,naver,NA_C05,SA,1,1,1,P20260130_849925,2026-01-30,46700
L20250822_118756,U10118756,2025-08-22,google,GO_C04,DA,1,1,1,P20250826_884364,2025-08-26,52882
L20251202_360647,U10360647,2025-12-02,naver,NA_C04,DA,1,1,0,,,0
L20251224_296841,U10296841,2025-12-24,naver,NA_C01,DA,0,0,0,,,0
L20260101_351745,U10351745,2026-01-01,naver,NA_C03,SA,0,0,0,,,0
L20260112_096452,U10096452,2026-01-12,google,GO_C03,DA,0,0,0,,,0
L20251012_378821,U10378821,2025-10-12,naver,NA_C05,DA,1,0,0,,,0
L20260108_155839,U10155839,2026-01-08,google,GO_C05,DA,0,0,0,,,0
L20251025_136379,U10136379,2025-10-25,google,GO_C04,SA,0,0,0,,,0
L20251202_360644,U10360644,2025-12-02,naver,NA_C04,DA,0,0,0,,,0
L20251005_313373,U10313373,2025-10-05,naver,NA_C02,DA,0,0,0,,,0
L20250903_426838,U10426838,2025-09-03,toss,TO_C02,SA,0,0,0,,,0
L20251009_173057,U10173057,2025-10-09,google,GO_C06,DA,0,0,0,,,0
L20251204_138660,U10138660,2025-12-04,google,GO_C04,SA,0,0,0,,,0
L20251117_244704,U10244704,2025-11-17,meta,ME_C01,SA,0,0,0,,,0
L20250828_234836,U10234836,2025-08-28,meta,ME_C01,DA,0,0,0,,,0
L20250821_430033,U10430033,2025-08-21,toss,TO_C03,DA,1,1,0,,,0
L20251213_220661,U10220661,2025-12-13,kakao,KA_C05,DA,0,0,0,,,0
L20251208_351250,U10351250,2025-12-08,naver,NA_C03,SA,1,0,0,,,0
L20251124_175795,U10175795,2025-11-24,google,GO_C06,DA,0,0,0,,,0
L20251124_197017,U10197017,2025-11-24,kakao,KA_C01,SA,0,0,0,,,0
L20251224_432226,U10432226,2025-12-24,toss,TO_C03,DA,0,0,0,,,0
L20250905_199451,U10199451,2025-09-05,kakao,KA_C02,DA,0,0,0,,,0
L20260103_129559,U10129559,2026-01-03,google,GO_C04,DA,0,0,0,,,0
L20251117_219832,U10219832,2025-11-17,kakao,KA_C05,DA,0,0,0,,,0
L20250903_388268,U10388268,2025-09-03,naver,NA_C05,SA,0,0,0,,,0
L20250929_189792,U10189792,2025-09-29,kakao,KA_C01,DA,1,0,0,,,0
L20250913_330846,U10330846,2025-09-13,naver,NA_C02,SA,0,0,0,,,0
L20250816_002393,U10002393,2025-08-16,google,GO_C01,DA,1,1,1,P20250820_685870,2025-08-20,48939
L20250922_271566,U10271566,2025-09-22,meta,ME_C05,DA,0,0,0,,,0
L20260108_048778,U10048778,2026-01-08,google,GO_C01,SA,0,0,0,,,0
L20251223_383991,U10383991,2025-12-23,naver,NA_C05,DA,1,1,1,P20260116_104176,2026-01-16,54944
L20250814_158373,U10158373,2025-08-14,google,GO_C05,SA,0,0,0,,,0
L20251122_109961,U10109961,2025-11-22,google,GO_C03,SA,1,1,0,,,0
L20260127_284362,U10284362,2026-01-27,meta,ME_C06,DA,1,0,0,,,0
L20250910_291157,U10291157,2025-09-10,naver,NA_C01,DA,1,0,0,,,0
L20251216_339315,U10339315,2025-12-16,naver,NA_C02,SA,1,0,0,,,0
L20251118_042279,U10042279,2025-11-18,google,GO_C01,SA,1,0,0,,,0
L20251207_263328,U10263328,2025-12-07,meta,ME_C04,DA,0,0,0,,,0
L20250802_142203,U10142203,2025-08-02,google,GO_C05,DA,1,1,0,,,0
L20250815_075711,U10075711,2025-08-15,google,GO_C03,DA,0,0,0,,,0
L20260108_129952,U10129952,2026-01-08,google,GO_C04,DA,1,0,0,,,0
L20251024_174032,U10174032,2025-10-24,google,GO_C06,DA,0,0,0,,,0
L20260125_406114,U10406114,2026-01-25,naver,NA_C06,DA,1,0,0,,,0
L20250812_117859,U10117859,2025-08-12,google,GO_C04,DA,1,1,1,P20250908_416112,2025-09-08,41509
L20250829_445456,U10445456,2025-08-29,toss,TO_C05,SA,1,1,0,,,0
L20260116_421769,U10421769,2026-01-16,toss,TO_C01,SA,0,0,0,,,0
L20250830_397802,U10397802,2025-08-30,naver,NA_C06,DA,0,0,0,,,0
L20250829_053149,U10053149,2025-08-29,google,GO_C02,DA,1,1,1,P20250918_191972,2025-09-18,54290
L20251215_321895,U10321895,2025-12-15,naver,NA_C02,DA,0,0,0,,,0
L20251121_206660,U10206660,2025-11-21,kakao,KA_C03,DA,0,0,0,,,0
L20251214_321793,U10321793,2025-12-14,naver,NA_C02,DA,1,0,0,,,0
L20250820_003001,U10003001,2025-08-20,google,GO_C01,DA,0,0,0,,,0
L20251124_319341,U10319341,2025-11-24,naver,NA_C02,DA,0,0,0,,,0
L20260111_096350,U10096350,2026-01-11,google,GO_C03,DA,0,0,0,,,0
L20251116_318441,U10318441,2025-11-16,naver,NA_C02,DA,0,0,0,,,0
L20251023_068472,U10068472,2025-10-23,google,GO_C02,SA,1,1,1,P20251024_961651,2025-10-24,46183
L20251215_239328,U10239328,2025-12-15,meta,ME_C01,DA,1,1,1,P20260103_220260,2026-01-03,50168
L20250821_118623,U10118623,2025-08-21,google,GO_C04,DA,0,0,0,,,0
L20250809_278657,U10278657,2025-08-09,meta,ME_C06,DA,0,0,0,,,0
L20250804_438297,U10438297,2025-08-04,toss,TO_C04,SA,1,0,0,,,0
L20251108_015806,U10015806,2025-11-08,google,GO_C01,DA,1,0,0,,,0
L20251130_059710,U10059710,2025-11-30,google,GO_C02,DA,0,0,0,,,0
L20251028_123900,U10123900,2025-10-28,google,GO_C04,DA,0,0,0,,,0
L20250813_180353,U10180353,2025-08-13,google,GO_C06,SA,0,0,0,,,0
L20250827_052952,U10052952,2025-08-27,google,GO_C02,DA,0,0,0,,,0
L20260125_098250,U10098250,2026-01-25,google,GO_C03,DA,0,0,0,,,0
L20251125_258152,U10258152,2025-11-25,meta,ME_C03,SA,0,0,0,,,0
L20251117_447046,U10447046,2025-11-17,toss,TO_C05,SA,0,0,0,,,0
L20251016_068162,U10068162,2025-10-16,google,GO_C02,SA,0,0,0,,,0
L20250917_160426,U10160426,2025-09-17,google,GO_C05,SA,0,0,0,,,0
L20250911_006659,U10006659,2025-09-11,google,GO_C01,DA,0,0,0,,,0
L20250906_171113,U10171113,2025-09-06,google,GO_C06,DA,1,1,1,P20250930_217713,2025-09-30,46026
L20260119_385873,U10385873,2026-01-19,naver,NA_C05,DA,0,0,0,,,0
L20250924_408661,U10408661,2025-09-24,naver,NA_C06,SA,0,0,0,,,0
L20251110_069510,U10069510,2025-11-10,google,GO_C02,SA,1,1,1,P20251208_310176,2025-12-08,57865
L20251118_381434,U10381434,2025-11-18,naver,NA_C05,DA,0,0,0,,,0
L20251210_021108,U10021108,2025-12-10,google,GO_C01,DA,0,0,0,,,0
L20260101_229790,U10229790,2026-01-01,kakao,KA_C06,DA,0,0,0,,,0
L20260103_167324,U10167324,2026-01-03,google,GO_C05,SA,0,0,0,,,0
L20251020_255138,U10255138,2025-10-20,meta,ME_C03,DA,1,0,0,,,0
L20250831_170754,U10170754,2025-08-31,google,GO_C06,DA,0,0,0,,,0
L20251207_403255,U10403255,2025-12-07,naver,NA_C06,DA,0,0,0,,,0
L20251119_258069,U10258069,2025-11-19,meta,ME_C03,SA,0,0,0,,,0
L20251224_023398,U10023398,2025-12-24,google,GO_C01,DA,0,0,0,,,0
L20251001_367549,U10367549,2025-10-01,naver,NA_C04,SA,0,0,0,,,0
L20251110_455417,U10455417,2025-11-10,toss,TO_C06,SA,0,0,0,,,0
L20250829_181082,U10181082,2025-08-29,google,GO_C06,SA,0,0,0,,,0
L20250907_419245,U10419245,2025-09-07,toss,TO_C01,SA,1,0,0,,,0
L20251004_378279,U10378279,2025-10-04,naver,NA_C05,DA,0,0,0,,,0
L20250901_230981,U10230981,2025-09-01,kakao,KA_C06,SA,1,1,1,P20250903_722487,2025-09-03,48097
L20250803_098789,U10098789,2025-08-03,google,GO_C03,SA,0,0,0,,,0
L20250811_142879,U10142879,2025-08-11,google,GO_C05,DA,0,0,0,,,0
L20251105_335562,U10335562,2025-11-05,naver,NA_C02,SA,0,0,0,,,0
L20250908_145211,U10145211,2025-09-08,google,GO_C05,DA,1,1,1,P20250919_509198,2025-09-19,38332
L20251022_183499,U10183499,2025-10-22,google,GO_C06,SA,0,0,0,,,0
L20251210_185664,U10185664,2025-12-10,google,GO_C06,SA,0,0,0,,,0
L20250928_415720,U10415720,2025-09-28,toss,TO_C01,DA,1,1,1,P20251003_303807,2025-10-03,71740
L20250830_181119,U10181119,2025-08-30,google,GO_C06,SA,1,1,1,P20250924_190568,2025-09-24,44429
L20250901_210928,U10210928,2025-09-01,kakao,KA_C04,DA,1,1,1,P20250926_566955,2025-09-26,43533
L20251213_185755,U10185755,2025-12-13,google,GO_C06,SA,0,0,0,,,0
L20251229_264181,U10264181,2025-12-29,meta,ME_C04,DA,1,1,1,P20251231_971925,2025-12-31,49123
L20251106_335708,U10335708,2025-11-06,naver,NA_C02,SA,0,0,0,,,0
L20250928_036158,U10036158,2025-09-28,google,GO_C01,SA,0,0,0,,,0
L20250908_205487,U10205487,2025-09-08,kakao,KA_C03,DA,1,1,0,,,0
L20250807_198917,U10198917,2025-08-07,kakao,KA_C02,DA,1,1,1,P20250906_925038,2025-09-06,54651
L20251016_446405,U10446405,2025-10-16,toss,TO_C05,SA,0,0,0,,,0
L20251106_150157,U10150157,2025-11-06,google,GO_C05,DA,0,0,0,,,0
L20251117_370042,U10370042,2025-11-17,naver,NA_C04,SA,1,1,0,,,0
L20251216_022177,U10022177,2025-12-16,google,GO_C01,DA,0,0,0,,,0
L20251015_333592,U10333592,2025-10-15,naver,NA_C02,SA,1,1,1,P20251112_273456,2025-11-12,51403
L20260110_049057,U10049057,2026-01-10,google,GO_C01,SA,1,1,0,,,0
L20260106_341311,U10341311,2026-01-06,naver,NA_C02,SA,0,0,0,,,0
L20260107_405067,U10405067,2026-01-07,naver,NA_C06,DA,1,1,1,P20260123_122519,2026-01-23,43682
L20250922_275792,U10275792,2025-09-22,meta,ME_C05,SA,0,0,0,,,0
L20251125_244978,U10244978,2025-11-25,meta,ME_C01,SA,0,0,0,,,0
L20250828_004333,U10004333,2025-08-28,google,GO_C01,DA,1,0,0,,,0
L20250904_242276,U10242276,2025-09-04,meta,ME_C01,SA,0,0,0,,,0
L20251110_281757,U10281757,2025-11-10,meta,ME_C06,DA,0,0,0,,,0
L20251214_177070,U10177070,2025-12-14,google,GO_C06,DA,1,1,1,P20260104_305749,2026-01-04,52004
L20251006_195676,U10195676,2025-10-06,kakao,KA_C01,SA,0,0,0,,,0
L20260106_048522,U10048522,2026-01-06,google,GO_C01,SA,0,0,0,,,0
L20250916_218054,U10218054,2025-09-16,kakao,KA_C05,DA,0,0,0,,,0
L20250902_053410,U10053410,2025-09-02,google,GO_C02,DA,0,0,0,,,0
L20250921_035248,U10035248,2025-09-21,google,GO_C01,SA,1,1,1,P20250927_819067,2025-09-27,46629
L20250820_132582,U10132582,2025-08-20,google,GO_C04,SA,1,1,1,P20250821_344155,2025-08-21,46478
L20260125_284282,U10284282,2026-01-25,meta,ME_C06,DA,0,0,0,,,0
L20260118_210187,U10210187,2026-01-18,kakao,KA_C03,SA,1,1,0,,,0
L20250902_005240,U10005240,2025-09-02,google,GO_C01,DA,0,0,0,,,0
L20250805_327352,U10327352,2025-08-05,naver,NA_C02,SA,0,0,0,,,0
L20251027_316215,U10316215,2025-10-27,naver,NA_C02,DA,1,0,0,,,0
L20251231_372438,U10372438,2025-12-31,naver,NA_C04,SA,0,0,0,,,0
L20260106_432442,U10432442,2026-01-06,toss,TO_C03,DA,1,0,0,,,0
L20260120_168413,U10168413,2026-01-20,google,GO_C05,SA,0,0,0,,,0
L20251116_318437,U10318437,2025-11-16,naver,NA_C02,DA,1,1,1,P20251123_555378,2025-11-23,59353
L20260127_116975,U10116975,2026-01-27,google,GO_C03,SA,0,0,0,,,0
L20260123_157181,U10157181,2026-01-23,google,GO_C05,DA,0,0,0,,,0
L20250813_001810,U10001810,2025-08-13,google,GO_C01,DA,0,0,0,,,0
L20250922_436148,U10436148,2025-09-22,toss,TO_C04,DA,1,1,1,P20251005_137678,2025-10-05,55555
L20251127_411483,U10411483,2025-11-27,naver,NA_C06,SA,0,0,0,,,0
L20250812_210540,U10210540,2025-08-12,kakao,KA_C04,DA,0,0,0,,,0
L20251209_138954,U10138954,2025-12-09,google,GO_C04,SA,0,0,0,,,0
L20251107_272695,U10272695,2025-11-07,meta,ME_C05,DA,0,0,0,,,0
L20250911_398383,U10398383,2025-09-11,naver,NA_C06,DA,0,0,0,,,0
L20251217_287992,U10287992,2025-12-17,meta,ME_C06,SA,1,0,0,,,0
L20251128_043524,U10043524,2025-11-28,google,GO_C01,SA,1,0,0,,,0
L20250924_344816,U10344816,2025-09-24,naver,NA_C03,DA,0,0,0,,,0
L20250815_365300,U10365300,2025-08-15,naver,NA_C04,SA,0,0,0,,,0
L20260123_168648,U10168648,2026-01-23,google,GO_C05,SA,0,0,0,,,0
L20251228_323491,U10323491,2025-12-28,naver,NA_C02,DA,0,0,0,,,0
L20250928_332035,U10332035,2025-09-28,naver,NA_C02,SA,1,1,1,P20251027_786900,2025-10-27,54566
L20260114_063106,U10063106,2026-01-14,google,GO_C02,DA,0,0,0,,,0
L20251107_249112,U10249112,2025-11-07,meta,ME_C02,DA,1,0,0,,,0
L20250808_169324,U10169324,2025-08-08,google,GO_C06,DA,0,0,0,,,0
L20251107_335741,U10335741,2025-11-07,naver,NA_C02,SA,1,1,1,P20251119_848698,2025-11-19,47658
L20250811_241487,U10241487,2025-08-11,meta,ME_C01,SA,0,0,0,,,0
L20251228_437716,U10437716,2025-12-28,toss,TO_C04,DA,0,0,0,,,0
L20250913_247981,U10247981,2025-09-13,meta,ME_C02,DA,1,1,1,P20250930_166640,2025-09-30,41149
L20250804_117185,U10117185,2025-08-04,google,GO_C04,DA,0,0,0,,,0
L20251114_058542,U10058542,2025-11-14,google,GO_C02,DA,0,0,0,,,0
L20251012_200167,U10200167,2025-10-12,kakao,KA_C02,DA,0,0,0,,,0
L20251211_225093,U10225093,2025-12-11,kakao,KA_C05,SA,0,0,0,,,0
L20251005_223479,U10223479,2025-10-05,kakao,KA_C05,SA,1,1,1,P20251005_980818,2025-10-05,55185
L20250904_144947,U10144947,2025-09-04,google,GO_C05,DA,0,0,0,,,0
L20260115_063119,U10063119,2026-01-15,google,GO_C02,DA,0,0,0,,,0
L20251007_218639,U10218639,2025-10-07,kakao,KA_C05,DA,1,0,0,,,0
L20250906_376363,U10376363,2025-09-06,naver,NA_C05,DA,1,1,1,P20250922_668018,2025-09-22,49456
L20250802_373960,U10373960,2025-08-02,naver,NA_C05,DA,1,0,0,,,0
L20251002_436289,U10436289,2025-10-02,toss,TO_C04,DA,0,0,0,,,0
L20251229_204429,U10204429,2025-12-29,kakao,KA_C02,SA,1,0,0,,,0
L20251011_223626,U10223626,2025-10-11,kakao,KA_C05,SA,0,0,0,,,0
L20251227_113778,U10113778,2025-12-27,google,GO_C03,SA,1,1,1,P20260122_293949,2026-01-22,62422
L20250805_386715,U10386715,2025-08-05,naver,NA_C05,SA,0,0,0,,,0
L20251017_148502,U10148502,2025-10-17,google,GO_C05,DA,0,0,0,,,0
L20250818_426518,U10426518,2025-08-18,toss,TO_C02,SA,0,0,0,,,0
L20251115_369956,U10369956,2025-11-15,naver,NA_C04,SA,1,1,1,P20251211_270395,2025-12-11,34889
L20260119_097333,U10097333,2026-01-19,google,GO_C03,DA,0,0,0,,,0
L20250812_030656,U10030656,2025-08-12,google,GO_C01,SA,0,0,0,,,0
L20251218_239487,U10239487,2025-12-18,meta,ME_C01,DA,0,0,0,,,0
L20251025_013606,U10013606,2025-10-25,google,GO_C01,DA,1,1,1,P20251116_366515,2025-11-16,59661
L20251203_439855,U10439855,2025-12-03,toss,TO_C04,SA,1,1,1,P20260101_217633,2026-01-01,61589
L20251206_091063,U10091063,2025-12-06,google,GO_C03,DA,0,0,0,,,0
L20250804_444927,U10444927,2025-08-04,toss,TO_C05,SA,1,0,0,,,0
L20251024_368817,U10368817,2025-10-24,naver,NA_C04,SA,0,0,0,,,0
L20251017_083944,U10083944,2025-10-17,google,GO_C03,DA,0,0,0,,,0
L20251127_110499,U10110499,2025-11-27,google,GO_C03,SA,0,0,0,,,0
L20250924_436179,U10436179,2025-09-24,toss,TO_C04,DA,0,0,0,,,0
L20251220_322585,U10322585,2025-12-20,naver,NA_C02,DA,1,1,0,,,0
L20251212_361367,U10361367,2025-12-12,naver,NA_C04,DA,0,0,0,,,0
L20260122_265119,U10265119,2026-01-22,meta,ME_C04,DA,1,0,0,,,0
L20251114_224442,U10224442,2025-11-14,kakao,KA_C05,SA,1,1,1,P20251214_937906,2025-12-14,45839
L20250924_008580,U10008580,2025-09-24,google,GO_C01,DA,0,0,0,,,0
L20251014_083590,U10083590,2025-10-14,google,GO_C03,DA,1,0,0,,,0
L20260105_201745,U10201745,2026-01-05,kakao,KA_C02,DA,1,1,1,P20260202_279456,2026-02-02,52047
L20251211_412097,U10412097,2025-12-11,naver,NA_C06,SA,0,0,0,,,0
L20250920_103586,U10103586,2025-09-20,google,GO_C03,SA,0,0,0,,,0
L20250902_349154,U10349154,2025-09-02,naver,NA_C03,SA,1,1,1,P20250920_970390,2025-09-20,40110
L20251030_149559,U10149559,2025-10-30,google,GO_C05,DA,0,0,0,,,0
L20251231_250220,U10250220,2025-12-31,meta,ME_C02,DA,1,0,0,,,0
L20250903_290816,U10290816,2025-09-03,naver,NA_C01,DA,0,0,0,,,0
L20260118_187436,U10187436,2026-01-18,google,GO_C06,SA,0,0,0,,,0
L20250912_227258,U10227258,2025-09-12,kakao,KA_C06,DA,1,1,0,,,0
L20251220_154120,U10154120,2025-12-20,google,GO_C05,DA,0,0,0,,,0
L20260119_326009,U10326009,2026-01-19,naver,NA_C02,DA,1,0,0,,,0
L20251019_423822,U10423822,2025-10-19,toss,TO_C02,DA,0,0,0,,,0
L20251115_125390,U10125390,2025-11-15,google,GO_C04,DA,0,0,0,,,0
L20250801_438256,U10438256,2025-08-01,toss,TO_C04,SA,1,1,1,P20250829_715553,2025-08-29,54692
L20250917_034791,U10034791,2025-09-17,google,GO_C01,SA,0,0,0,,,0
L20251126_220115,U10220115,2025-11-26,kakao,KA_C05,DA,1,1,1,P20251220_803423,2025-12-20,49025
L20251119_042439,U10042439,2025-11-19,google,GO_C01,SA,0,0,0,,,0
L20250818_308030,U10308030,2025-08-18,naver,NA_C02,DA,0,0,0,,,0
L20260104_394843,U10394843,2026-01-04,naver,NA_C05,SA,1,1,0,,,0
L20251205_451816,U10451816,2025-12-05,toss,TO_C06,DA,0,0,0,,,0
L20251229_323564,U10323564,2025-12-29,naver,NA_C02,DA,0,0,0,,,0
L20251019_135965,U10135965,2025-10-19,google,GO_C04,SA,0,0,0,,,0
L20260120_179402,U10179402,2026-01-20,google,GO_C06,DA,0,0,0,,,0
L20260124_298514,U10298514,2026-01-24,naver,NA_C01,DA,1,0,0,,,0
L20251110_380874,U10380874,2025-11-10,naver,NA_C05,DA,1,1,1,P20251127_115386,2025-11-27,58664
L20250910_438752,U10438752,2025-09-10,toss,TO_C04,SA,0,0,0,,,0
L20251225_140100,U10140100,2025-12-25,google,GO_C04,SA,0,0,0,,,0
L20250828_309158,U10309158,2025-08-28,naver,NA_C02,DA,1,0,0,,,0
L20251014_446360,U10446360,2025-10-14,toss,TO_C05,SA,1,1,1,P20251104_298717,2025-11-04,63436
L20251210_225044,U10225044,2025-12-10,kakao,KA_C05,SA,0,0,0,,,0
L20260101_297263,U10297263,2026-01-01,naver,NA_C01,DA,0,0,0,,,0
L20260124_305887,U10305887,2026-01-24,naver,NA_C01,SA,1,1,1,P20260218_197140,2026-02-18,50775
L20260113_049367,U10049367,2026-01-13,google,GO_C01,SA,1,0,0,,,0
L20251120_042577,U10042577,2025-11-20,google,GO_C01,SA,0,0,0,,,0
L20251109_058176,U10058176,2025-11-09,google,GO_C02,DA,1,1,1,P20251119_978210,2025-11-19,46322
L20250923_312034,U10312034,2025-09-23,naver,NA_C02,DA,0,0,0,,,0
L20251011_267206,U10267206,2025-10-11,meta,ME_C04,SA,1,0,0,,,0
L20250910_079128,U10079128,2025-09-10,google,GO_C03,DA,1,1,0,,,0
L20251113_392026,U10392026,2025-11-13,naver,NA_C05,SA,1,0,0,,,0
L20251114_058519,U10058519,2025-11-14,google,GO_C02,DA,0,0,0,,,0
L20260114_325354,U10325354,2026-01-14,naver,NA_C02,DA,0,0,0,,,0
L20251120_318902,U10318902,2025-11-20,naver,NA_C02,DA,0,0,0,,,0
