date,channel,campaign_id,message_type,spend,leads,tm_attempts,tm_connected,contracts,premium
2025-11-17,toss,T2,Long,3.88,2,1,0,0,0.0
2025-11-18,toss,T1,Short,4.11,1,0,0,0,0.0
2025-11-18,toss,T1,Long,9.31,3,2,1,0,0.0
2025-11-18,toss,T2,Short,1.48,0,0,0,0,0.0
2025-11-18,toss,T2,Long,4.61,0,0,0,0,0.0
2025-11-19,toss,T1,Short,0.59,0,0,0,0,0.0
2025-11-19,toss,T1,Long,6.19,1,1,0,0,0.0
2025-11-19,toss,T2,Short,5.05,3,1,0,0,0.0
2025-11-19,toss,T2,Long,4.03,2,1,1,0,0.0
2025-11-20,toss,T1,Short,2.87,1,1,1,0,0.0
2025-11-20,toss,T1,Long,3.45,1,2,0,0,0.0
2025-11-20,toss,T2,Short,3.17,0,3,2,0,0.0
2025-11-20,toss,T2,Long,7.67,3,4,1,0,0.0
2025-11-21,toss,T1,Short,0.42,1,0,0,0,0.0
2025-11-21,toss,T1,Long,0.45,0,0,0,0,0.0
2025-11-21,toss,T2,Short,14.28,2,1,0,0,0.0
2025-11-21,toss,T2,Long,1.17,0,0,0,0,0.0
2025-11-22,toss,T1,Short,0.42,0,0,0,0,0.0
2025-11-22,toss,T1,Long,3.65,5,2,0,0,0.0
2025-11-22,toss,T2,Short,2.24,1,3,0,0,0.0
2025-11-22,toss,T2,Long,8.4,3,2,2,1,1045.05
2025-11-23,toss,T1,Short,0.62,0,0,0,0,0.0
2025-11-23,toss,T1,Long,2.34,4,0,0,0,0.0
2025-11-23,toss,T2,Short,4.57,3,3,0,0,0.0
2025-11-23,toss,T2,Long,4.14,2,1,1,0,0.0
2025-11-24,toss,T1,Short,3.9,0,1,0,0,0.0
2025-11-24,toss,T1,Long,6.27,2,2,1,0,0.0
2025-11-24,toss,T2,Short,1.9,0,0,0,0,0.0
2025-11-24,toss,T2,Long,4.82,4,2,2,0,0.0
2025-11-25,toss,T1,Short,2.07,0,0,0,0,0.0
2025-11-25,toss,T1,Long,7.12,3,0,0,0,0.0
2025-11-25,toss,T2,Short,7.11,1,1,0,0,0.0
2025-11-25,toss,T2,Long,0.73,0,0,0,0,0.0
2025-11-26,toss,T1,Short,4.77,2,2,0,0,0.0
2025-11-26,toss,T1,Long,0.75,0,0,0,0,0.0
2025-11-26,toss,T2,Short,9.05,4,2,1,0,0.0
2025-11-26,toss,T2,Long,1.38,1,1,0,0,0.0
2025-11-27,toss,T1,Short,3.83,1,4,0,0,0.0
2025-11-27,toss,T1,Long,10.24,4,4,1,0,0.0
2025-11-27,toss,T2,Short,2.93,2,0,0,0,0.0
2025-11-27,toss,T2,Long,0.35,1,0,0,0,0.0
2025-11-28,toss,T1,Short,0.9,0,1,0,0,0.0
2025-11-28,toss,T1,Long,3.9,2,1,0,0,0.0
2025-11-28,toss,T2,Short,7.62,1,1,0,0,0.0
2025-11-28,toss,T2,Long,5.56,1,1,1,0,0.0
2025-11-29,toss,T1,Short,0.85,1,1,0,0,0.0
2025-11-29,toss,T1,Long,0.89,1,0,0,0,0.0
2025-11-29,toss,T2,Short,4.02,2,1,1,0,0.0
2025-11-29,toss,T2,Long,8.78,6,7,1,1,1156.72
2025-11-30,toss,T1,Short,3.44,1,0,0,0,0.0
2025-11-30,toss,T1,Long,5.29,1,0,0,0,0.0
2025-11-30,toss,T2,Short,0.3,0,0,0,0,0.0
2025-11-30,toss,T2,Long,2.58,1,0,0,0,0.0
2025-12-01,toss,T1,Short,2.02,1,0,0,0,0.0
2025-12-01,toss,T1,Long,6.99,2,5,2,0,0.0
2025-12-01,toss,T2,Short,5.01,4,3,1,0,0.0
2025-12-01,toss,T2,Long,4.77,1,2,2,0,0.0
2025-12-02,toss,T1,Short,3.47,1,0,0,0,0.0
2025-12-02,toss,T1,Long,8.49,6,4,1,0,0.0
2025-12-02,toss,T2,Short,3.71,4,3,0,0,0.0
2025-12-02,toss,T2,Long,3.88,1,0,0,0,0.0
2025-12-03,toss,T1,Short,7.06,0,4,0,0,0.0
2025-12-03,toss,T1,Long,1.66,2,1,0,0,0.0
2025-12-03,toss,T2,Short,6.84,3,2,1,0,0.0
2025-12-03,toss,T2,Long,1.87,0,0,0,0,0.0
2025-12-04,toss,T1,Short,0.28,0,0,0,0,0.0
2025-12-04,toss,T1,Long,8.28,3,2,1,0,0.0
2025-12-04,toss,T2,Short,11.4,3,7,1,0,0.0
2025-12-04,toss,T2,Long,2.09,4,1,0,0,0.0
2025-12-05,toss,T1,Short,2.44,3,0,0,0,0.0
2025-12-05,toss,T1,Long,5.79,0,4,4,0,0.0
2025-12-05,toss,T2,Short,9.71,6,3,0,0,0.0
2025-12-05,toss,T2,Long,1.38,0,1,1,0,0.0
2025-12-06,toss,T1,Short,7.24,7,2,1,0,0.0
2025-12-06,toss,T1,Long,2.25,1,2,0,0,0.0
2025-12-06,toss,T2,Short,4.47,2,2,1,1,1675.62
2025-12-06,toss,T2,Long,1.67,0,0,0,0,0.0
2025-12-07,toss,T1,Short,3.53,2,3,1,0,0.0
2025-12-07,toss,T1,Long,4.01,1,1,0,0,0.0
2025-12-07,toss,T2,Short,1.19,2,1,1,0,0.0
2025-12-07,toss,T2,Long,4.72,2,1,1,0,0.0
2025-12-08,toss,T1,Short,1.95,0,0,0,0,0.0
2025-12-08,toss,T1,Long,9.57,2,4,0,0,0.0
2025-12-08,toss,T2,Short,2.96,1,0,0,0,0.0
2025-12-08,toss,T2,Long,4.15,3,0,0,0,0.0
2025-12-09,toss,T1,Short,4.14,1,1,0,0,0.0
2025-12-09,toss,T1,Long,4.76,1,0,0,0,0.0
2025-12-09,toss,T2,Short,9.53,3,3,0,0,0.0
2025-12-09,toss,T2,Long,2.06,0,0,0,0,0.0
2025-12-10,toss,T1,Short,5.11,2,2,0,0,0.0
2025-12-10,toss,T1,Long,1.1,3,1,0,0,0.0
2025-12-10,toss,T2,Short,2.34,0,2,1,0,0.0
2025-12-10,toss,T2,Long,12.35,10,7,4,0,0.0
2025-12-11,toss,T1,Short,2.64,2,0,0,0,0.0
2025-12-11,toss,T1,Long,2.47,3,0,0,0,0.0
2025-12-11,toss,T2,Short,10.53,2,3,1,0,0.0
2025-12-11,toss,T2,Long,3.38,2,0,0,0,0.0
2025-12-12,toss,T1,Short,3.39,2,0,0,0,0.0
2025-12-12,toss,T1,Long,12.58,8,7,4,0,0.0
2025-12-12,toss,T2,Short,3.09,0,2,0,0,0.0
2025-12-12,toss,T2,Long,0.89,0,1,0,0,0.0
2025-12-13,toss,T1,Short,3.57,0,3,1,0,0.0
2025-12-13,toss,T1,Long,2.63,1,0,0,0,0.0
2025-12-13,toss,T2,Short,5.08,2,1,1,0,0.0
2025-12-13,toss,T2,Long,5.35,6,3,0,0,0.0
2025-12-14,toss,T1,Short,4.03,5,2,0,0,0.0
2025-12-14,toss,T1,Long,3.74,2,3,0,0,0.0
2025-12-14,toss,T2,Short,3.69,2,2,2,0,0.0
2025-12-14,toss,T2,Long,1.94,1,0,0,0,0.0
2025-12-15,toss,T1,Short,2.6,2,1,0,0,0.0
2025-12-15,toss,T1,Long,3.9,0,2,1,0,0.0
2025-12-15,toss,T2,Short,3.91,2,3,0,0,0.0
2025-12-15,toss,T2,Long,5.49,6,1,0,0,0.0
2025-12-16,toss,T1,Short,7.88,6,4,2,0,0.0
2025-12-16,toss,T1,Long,0.68,0,0,0,0,0.0
2025-12-16,toss,T2,Short,5.89,2,4,0,0,0.0
2025-12-16,toss,T2,Long,1.53,1,0,0,0,0.0
2025-12-17,toss,T1,Short,0.24,0,0,0,0,0.0
2025-12-17,toss,T1,Long,8.89,1,1,1,0,0.0
2025-12-17,toss,T2,Short,3.07,1,1,0,0,0.0
2025-12-17,toss,T2,Long,4.86,3,0,0,0,0.0
2025-12-18,toss,T1,Short,10.28,2,1,0,0,0.0
2025-12-18,toss,T1,Long,4.17,3,0,0,0,0.0
2025-12-18,toss,T2,Short,3.25,0,0,0,0,0.0
2025-12-18,toss,T2,Long,2.63,2,0,0,0,0.0
2025-12-19,toss,T1,Short,10.61,3,3,1,1,342.74
2025-12-19,toss,T1,Long,1.99,1,0,0,0,0.0
2025-12-19,toss,T2,Short,4.61,2,3,1,0,0.0
2025-12-19,toss,T2,Long,1.82,1,0,0,0,0.0
2025-12-20,toss,T1,Short,1.94,2,2,2,0,0.0
2025-12-20,toss,T1,Long,0.92,1,1,0,0,0.0
2025-12-20,toss,T2,Short,4.96,0,2,1,0,0.0
2025-12-20,toss,T2,Long,8.4,6,3,0,0,0.0
2025-12-21,toss,T1,Short,1.3,1,0,0,0,0.0
2025-12-21,toss,T1,Long,2.08,0,2,0,0,0.0
2025-12-21,toss,T2,Short,6.28,3,1,1,0,0.0
2025-12-21,toss,T2,Long,1.83,1,1,0,0,0.0
2025-12-22,toss,T1,Short,4.27,1,1,0,0,0.0
2025-12-22,toss,T1,Long,5.04,3,1,0,0,0.0
2025-12-22,toss,T2,Short,1.54,0,1,0,0,0.0
2025-12-22,toss,T2,Long,5.27,4,1,1,0,0.0
2025-12-23,toss,T1,Short,6.86,3,0,0,0,0.0
2025-12-23,toss,T1,Long,6.42,0,1,0,0,0.0
2025-12-23,toss,T2,Short,1.12,1,1,0,0,0.0
2025-12-23,toss,T2,Long,5.92,1,2,0,0,0.0
2025-12-24,toss,T1,Short,6.74,1,0,0,0,0.0
2025-12-24,toss,T1,Long,4.67,2,1,0,0,0.0
2025-12-24,toss,T2,Short,2.98,2,0,0,0,0.0
2025-12-24,toss,T2,Long,3.49,1,1,0,0,0.0
2025-12-25,toss,T1,Short,9.24,1,3,2,0,0.0
2025-12-25,toss,T1,Long,3.91,1,0,0,0,0.0
2025-12-25,toss,T2,Short,3.95,3,0,0,0,0.0
2025-12-25,toss,T2,Long,2.75,1,0,0,0,0.0
2025-12-26,toss,T1,Short,5.41,0,0,0,0,0.0
2025-12-26,toss,T1,Long,7.87,0,1,1,0,0.0
2025-12-26,toss,T2,Short,3.36,1,1,0,0,0.0
2025-12-26,toss,T2,Long,5.03,4,0,0,0,0.0
2025-12-27,toss,T1,Short,8.24,5,5,3,0,0.0
2025-12-27,toss,T1,Long,3.31,2,5,0,0,0.0
2025-12-27,toss,T2,Short,0.47,1,0,0,0,0.0
2025-12-27,toss,T2,Long,4.11,6,3,1,0,0.0
2025-12-28,toss,T1,Short,6.26,1,0,0,0,0.0
2025-12-28,toss,T1,Long,2.41,1,1,0,0,0.0
2025-12-28,toss,T2,Short,1.51,2,1,0,0,0.0
2025-12-28,toss,T2,Long,2.31,0,0,0,0,0.0
2025-12-29,toss,T1,Short,1.57,2,0,0,0,0.0
2025-12-29,toss,T1,Long,8.0,2,2,1,1,1036.01
2025-12-29,toss,T2,Short,6.02,0,0,0,0,0.0
2025-12-29,toss,T2,Long,1.43,1,1,1,0,0.0
2025-12-30,toss,T1,Short,7.52,5,4,1,1,744.74
2025-12-30,toss,T1,Long,6.36,2,4,1,0,0.0
2025-12-30,toss,T2,Short,2.18,1,2,1,0,0.0
2025-12-30,toss,T2,Long,2.38,1,1,1,0,0.0
2025-12-31,toss,T1,Short,7.52,4,0,0,0,0.0
2025-12-31,toss,T1,Long,3.87,2,4,0,0,0.0
2025-12-31,toss,T2,Short,2.66,0,0,0,0,0.0
2025-12-31,toss,T2,Long,5.15,0,2,1,0,0.0
2026-01-01,toss,T1,Short,5.2,0,4,2,1,815.38
2026-01-01,toss,T1,Long,9.01,7,3,0,0,0.0
2026-01-01,toss,T2,Short,2.47,1,1,0,0,0.0
2026-01-01,toss,T2,Long,3.25,1,0,0,0,0.0
2026-01-02,toss,T1,Short,12.76,6,3,1,0,0.0
2026-01-02,toss,T1,Long,3.55,0,2,0,0,0.0
2026-01-02,toss,T2,Short,2.53,3,0,0,0,0.0
2026-01-02,toss,T2,Long,2.32,1,2,1,0,0.0
2026-01-03,toss,T1,Short,2.84,1,0,0,0,0.0
2026-01-03,toss,T1,Long,5.56,1,0,0,0,0.0
2026-01-03,toss,T2,Short,7.6,1,2,0,0,0.0
2026-01-03,toss,T2,Long,2.58,1,0,0,0,0.0
2026-01-04,toss,T1,Short,5.22,3,1,0,0,0.0
2026-01-04,toss,T1,Long,5.12,2,1,1,1,1299.82
2026-01-04,toss,T2,Short,2.34,0,0,0,0,0.0
2026-01-04,toss,T2,Long,4.92,3,0,0,0,0.0
2026-01-05,toss,T1,Short,1.78,1,0,0,0,0.0
2026-01-05,toss,T1,Long,4.77,2,3,2,0,0.0
2026-01-05,toss,T2,Short,2.61,1,3,0,0,0.0
2026-01-05,toss,T2,Long,9.5,7,5,1,0,0.0
2026-01-06,toss,T1,Short,2.9,0,0,0,0,0.0
2026-01-06,toss,T1,Long,8.63,2,1,1,0,0.0
2026-01-06,toss,T2,Short,5.61,0,1,0,0,0.0
2026-01-06,toss,T2,Long,4.8,4,4,0,0,0.0
2026-01-07,toss,T1,Short,5.2,4,4,1,0,0.0
2026-01-07,toss,T1,Long,1.42,0,2,0,0,0.0
2026-01-07,toss,T2,Short,6.5,1,1,0,0,0.0
2026-01-07,toss,T2,Long,8.21,5,1,1,0,0.0
2026-01-08,toss,T1,Short,11.24,4,3,2,0,0.0
2026-01-08,toss,T1,Long,4.15,2,1,0,0,0.0
2026-01-08,toss,T2,Short,1.06,0,0,0,0,0.0
2026-01-08,toss,T2,Long,2.81,1,1,0,0,0.0
2026-01-09,toss,T1,Short,7.85,8,4,2,0,0.0
2026-01-09,toss,T1,Long,2.03,0,1,0,0,0.0
2026-01-09,toss,T2,Short,6.58,1,4,1,0,0.0
2026-01-09,toss,T2,Long,1.02,0,0,0,0,0.0
2026-01-10,toss,T1,Short,7.37,1,0,0,0,0.0
2026-01-10,toss,T1,Long,1.31,0,0,0,0,0.0
2026-01-10,toss,T2,Short,7.53,1,0,0,0,0.0
2026-01-10,toss,T2,Long,2.17,1,0,0,0,0.0
2026-01-11,toss,T1,Short,2.65,2,0,0,0,0.0
2026-01-11,toss,T1,Long,1.13,0,0,0,0,0.0
2026-01-11,toss,T2,Short,5.64,3,2,1,0,0.0
2026-01-11,toss,T2,Long,6.1,5,5,2,2,3119.02
2026-01-12,toss,T1,Short,0.86,0,0,0,0,0.0
2026-01-12,toss,T1,Long,9.8,6,4,1,0,0.0
2026-01-12,toss,T2,Short,9.6,3,1,1,0,0.0
2026-01-12,toss,T2,Long,0.93,0,0,0,0,0.0
2026-01-13,toss,T1,Short,10.01,3,7,1,1,1423.86
2026-01-13,toss,T1,Long,4.17,1,2,1,0,0.0
2026-01-13,toss,T2,Short,1.52,1,0,0,0,0.0
2026-01-13,toss,T2,Long,7.47,3,1,1,0,0.0
2026-01-14,toss,T1,Short,5.16,1,2,0,0,0.0
2026-01-14,toss,T1,Long,7.66,5,2,1,0,0.0
2026-01-14,toss,T2,Short,5.46,1,1,1,0,0.0
2026-01-14,toss,T2,Long,6.34,2,4,0,0,0.0
2026-01-15,toss,T1,Short,8.33,3,2,0,0,0.0
2026-01-15,toss,T1,Long,3.11,2,1,0,0,0.0
2026-01-15,toss,T2,Short,6.0,3,1,0,0,0.0
2026-01-15,toss,T2,Long,1.69,3,0,0,0,0.0
2026-01-16,toss,T1,Short,2.64,3,2,0,0,0.0
2026-01-16,toss,T1,Long,10.98,2,2,0,0,0.0
2026-01-16,toss,T2,Short,1.96,3,0,0,0,0.0
2026-01-16,toss,T2,Long,5.89,1,0,0,0,0.0
2026-01-17,toss,T1,Short,4.61,4,0,0,0,0.0
2026-01-17,toss,T1,Long,3.66,2,2,1,0,0.0
2026-01-17,toss,T2,Short,5.7,2,2,1,0,0.0
2026-01-17,toss,T2,Long,3.38,2,4,1,0,0.0
2026-01-18,toss,T1,Short,0.95,2,2,0,0,0.0
2026-01-18,toss,T1,Long,5.43,3,1,0,0,0.0
2026-01-18,toss,T2,Short,4.83,0,1,0,0,0.0
2026-01-18,toss,T2,Long,4.15,3,1,0,0,0.0
2026-01-19,toss,T1,Short,4.72,1,0,0,0,0.0
2026-01-19,toss,T1,Long,4.36,2,0,0,0,0.0
2026-01-19,toss,T2,Short,1.85,1,1,0,0,0.0
2026-01-19,toss,T2,Long,7.69,2,1,0,0,0.0
2026-01-20,toss,T1,Short,12.53,7,8,2,0,0.0
2026-01-20,toss,T1,Long,3.29,1,3,2,0,0.0
2026-01-20,toss,T2,Short,1.35,2,0,0,0,0.0
2026-01-20,toss,T2,Long,2.18,0,1,0,0,0.0
2026-01-21,toss,T1,Short,5.38,0,0,0,0,0.0
2026-01-21,toss,T1,Long,7.69,6,1,0,0,0.0
2026-01-21,toss,T2,Short,3.45,0,2,1,0,0.0
2026-01-21,toss,T2,Long,6.93,0,2,0,0,0.0
2026-01-22,toss,T1,Short,4.42,1,4,2,0,0.0
2026-01-22,toss,T1,Long,10.14,5,6,3,1,1732.23
2026-01-22,toss,T2,Short,6.81,8,1,0,0,0.0
2026-01-22,toss,T2,Long,0.84,0,1,0,0,0.0
2026-01-23,toss,T1,Short,6.45,2,2,0,0,0.0
2026-01-23,toss,T1,Long,3.8,1,0,0,0,0.0
2026-01-23,toss,T2,Short,7.96,1,0,0,0,0.0
2026-01-23,toss,T2,Long,5.06,0,0,0,0,0.0
2026-01-24,toss,T1,Short,1.94,1,0,0,0,0.0
2026-01-24,toss,T1,Long,4.33,4,2,1,0,0.0
2026-01-24,toss,T2,Short,7.17,3,4,2,0,0.0
2026-01-24,toss,T2,Long,4.79,3,4,1,0,0.0
2026-01-25,toss,T1,Short,2.14,2,0,0,0,0.0
2026-01-25,toss,T1,Long,2.3,3,1,1,0,0.0
2026-01-25,toss,T2,Short,3.98,1,5,0,0,0.0
2026-01-25,toss,T2,Long,6.99,3,0,0,0,0.0
2026-01-26,toss,T1,Short,5.93,1,0,0,0,0.0
2026-01-26,toss,T1,Long,3.24,1,1,0,0,0.0
2026-01-26,toss,T2,Short,5.68,0,0,0,0,0.0
2026-01-26,toss,T2,Long,6.32,0,0,0,0,0.0
2026-01-27,toss,T1,Short,8.0,5,3,1,0,0.0
2026-01-27,toss,T1,Long,5.18,3,1,0,0,0.0
2026-01-27,toss,T2,Short,2.95,0,3,0,0,0.0
2026-01-27,toss,T2,Long,2.57,0,1,1,0,0.0
2026-01-28,toss,T1,Short,4.57,4,1,0,0,0.0
2026-01-28,toss,T1,Long,5.39,3,1,1,0,0.0
2026-01-28,toss,T2,Short,3.53,0,0,0,0,0.0
2026-01-28,toss,T2,Long,5.27,5,4,1,0,0.0
2026-01-29,toss,T1,Short,3.11,1,2,2,0,0.0
2026-01-29,toss,T1,Long,6.97,5,5,1,0,0.0
2026-01-29,toss,T2,Short,7.46,7,4,1,0,0.0
2026-01-29,toss,T2,Long,3.22,2,4,0,0,0.0
2026-01-30,toss,T1,Short,7.47,3,2,1,0,0.0
2026-01-30,toss,T1,Long,2.21,1,0,0,0,0.0
2026-01-30,toss,T2,Short,2.52,1,2,0,0,0.0
2026-01-30,toss,T2,Long,11.7,5,4,2,0,0.0
2026-01-31,toss,T1,Short,1.63,0,1,1,0,0.0
2026-01-31,toss,T1,Long,6.81,11,9,3,0,0.0
2026-01-31,toss,T2,Short,5.29,4,8,2,0,0.0
2026-01-31,toss,T2,Long,2.84,4,0,0,0,0.0
2026-02-01,toss,T1,Short,3.55,2,2,0,0,0.0
2026-02-01,toss,T1,Long,1.73,1,0,0,0,0.0
2026-02-01,toss,T2,Short,5.74,3,1,0,0,0.0
2026-02-01,toss,T2,Long,1.36,1,0,0,0,0.0
2026-02-02,toss,T1,Short,0.82,0,0,0,0,0.0
2026-02-02,toss,T1,Long,6.16,4,1,0,0,0.0
2026-02-02,toss,T2,Short,5.48,1,1,0,0,0.0
2026-02-02,toss,T2,Long,2.34,0,0,0,0,0.0
2026-02-03,toss,T1,Short,3.79,1,0,0,0,0.0
2026-02-03,toss,T1,Long,2.26,1,1,0,0,0.0
2026-02-03,toss,T2,Short,5.01,3,3,0,0,0.0
2026-02-03,toss,T2,Long,1.72,3,0,0,0,0.0
2026-02-04,toss,T1,Short,3.71,2,4,1,0,0.0
2026-02-04,toss,T1,Long,2.7,1,1,1,0,0.0
2026-02-04,toss,T2,Short,1.3,0,0,0,0,0.0
2026-02-04,toss,T2,Long,8.5,6,3,1,1,821.94
2026-02-05,toss,T1,Short,5.79,3,2,2,0,0.0
2026-02-05,toss,T1,Long,1.45,1,2,0,0,0.0
2026-02-05,toss,T2,Short,4.23,2,2,1,0,0.0
2026-02-05,toss,T2,Long,5.85,8,5,1,0,0.0
2026-02-06,toss,T1,Short,7.41,4,4,1,0,0.0
2026-02-06,toss,T1,Long,5.74,2,1,1,0,0.0
2026-02-06,toss,T2,Short,0.5,0,0,0,0,0.0
2026-02-06,toss,T2,Long,3.29,1,0,0,0,0.0
2026-02-07,toss,T1,Short,2.25,1,0,0,0,0.0
2026-02-07,toss,T1,Long,4.26,5,3,2,0,0.0
2026-02-07,toss,T2,Short,6.37,3,4,2,0,0.0
2026-02-07,toss,T2,Long,0.16,2,0,0,0,0.0
2026-02-08,toss,T1,Short,4.28,2,1,1,0,0.0
2026-02-08,toss,T1,Long,1.42,1,0,0,0,0.0
2026-02-08,toss,T2,Short,1.79,0,0,0,0,0.0
2026-02-08,toss,T2,Long,4.11,3,1,0,0,0.0
2026-02-09,toss,T1,Short,1.34,0,0,0,0,0.0
2026-02-09,toss,T1,Long,4.27,2,2,0,0,0.0
2026-02-09,toss,T2,Short,6.02,2,3,0,0,0.0
2026-02-09,toss,T2,Long,2.26,2,0,0,0,0.0
2026-02-10,toss,T1,Short,0.96,0,0,0,0,0.0
2026-02-10,toss,T1,Long,4.01,1,0,0,0,0.0
2026-02-10,toss,T2,Short,6.55,0,0,0,0,0.0
2026-02-10,toss,T2,Long,4.21,0,0,0,0,0.0
2026-02-11,toss,T1,Short,1.8,0,0,0,0,0.0
2026-02-11,toss,T1,Long,0.74,1,0,0,0,0.0
2026-02-11,toss,T2,Short,4.2,3,1,0,0,0.0
2026-02-11,toss,T2,Long,6.47,3,3,0,0,0.0
2026-02-12,toss,T1,Short,2.49,1,0,0,0,0.0
2026-02-12,toss,T1,Long,1.97,2,1,1,0,0.0
2026-02-12,toss,T2,Short,7.55,2,6,2,0,0.0
2026-02-12,toss,T2,Long,5.73,2,2,0,0,0.0
2026-02-13,toss,T1,Short,2.97,1,0,0,0,0.0
2026-02-13,toss,T1,Long,3.71,2,1,1,0,0.0
2026-02-13,toss,T2,Short,2.05,2,2,0,0,0.0
2026-02-13,toss,T2,Long,8.45,6,6,0,0,0.0
2026-02-14,toss,T1,Short,4.9,3,4,1,0,0.0
2026-02-14,toss,T1,Long,2.78,1,0,0,0,0.0
2026-02-14,toss,T2,Short,2.79,2,0,0,0,0.0
2026-02-14,toss,T2,Long,2.51,0,3,0,0,0.0
2026-02-15,toss,T1,Short,1.72,1,1,0,0,0.0
2026-02-15,toss,T1,Long,3.67,4,0,0,0,0.0
2026-02-15,toss,T2,Short,0.49,0,0,0,0,0.0
2026-02-15,toss,T2,Long,4.83,0,2,0,0,0.0
2026-02-16,toss,T1,Short,2.4,0,0,0,0,0.0
2026-02-16,toss,T1,Long,6.02,4,1,1,0,0.0
2026-02-16,toss,T2,Short,0.97,0,1,1,0,0.0
2026-02-16,toss,T2,Long,3.93,1,2,0,0,0.0
2026-02-17,toss,T1,Short,5.5,1,0,0,0,0.0
2026-02-17,toss,T1,Long,3.02,0,1,0,0,0.0
2026-02-17,toss,T2,Short,3.62,0,1,0,0,0.0
2026-02-17,toss,T2,Long,3.43,2,0,0,0,0.0
2026-02-18,toss,T1,Short,1.25,0,0,0,0,0.0
2026-02-18,toss,T1,Long,4.27,1,1,0,0,0.0
2026-02-18,toss,T2,Short,10.08,4,1,0,0,0.0
2026-02-18,toss,T2,Long,2.41,2,0,0,0,0.0
2026-02-19,toss,T1,Short,4.07,0,1,1,0,0.0
2026-02-19,toss,T1,Long,5.63,3,1,0,0,0.0
2026-02-19,toss,T2,Short,4.82,3,3,0,0,0.0
2026-02-19,toss,T2,Long,2.97,0,3,1,0,0.0
2026-02-20,toss,T1,Short,5.09,2,1,0,0,0.0
2026-02-20,toss,T1,Long,1.94,0,0,0,0,0.0
2026-02-20,toss,T2,Short,3.17,0,1,0,0,0.0
2026-02-20,toss,T2,Long,6.91,6,4,0,0,0.0
2026-02-21,toss,T1,Short,1.34,0,0,0,0,0.0
2026-02-21,toss,T1,Long,0.35,0,0,0,0,0.0
2026-02-21,toss,T2,Short,6.19,5,3,0,0,0.0
2026-02-21,toss,T2,Long,4.49,2,4,0,0,0.0
2026-02-22,toss,T1,Short,3.44,1,0,0,0,0.0
2026-02-22,toss,T1,Long,0.53,0,0,0,0,0.0
2026-02-22,toss,T2,Short,3.83,2,2,0,0,0.0
2026-02-22,toss,T2,Long,2.47,2,0,0,0,0.0
2026-02-23,toss,T1,Short,4.39,1,0,0,0,0.0
2026-02-23,toss,T1,Long,3.87,0,1,0,0,0.0
2026-02-23,toss,T2,Short,3.5,1,0,0,0,0.0
2026-02-23,toss,T2,Long,1.22,0,0,0,0,0.0
2026-02-24,toss,T1,Short,6.35,2,1,0,0,0.0
2026-02-24,toss,T1,Long,3.13,0,1,1,0,0.0
2026-02-24,toss,T2,Short,4.54,4,1,1,0,0.0
2026-02-24,toss,T2,Long,2.17,0,0,0,0,0.0
2026-02-25,toss,T1,Short,7.85,6,7,2,0,0.0
2026-02-25,toss,T1,Long,1.4,2,4,1,0,0.0
2026-02-25,toss,T2,Short,0.46,2,0,0,0,0.0
2026-02-25,toss,T2,Long,3.92,7,5,3,0,0.0
2026-02-26,toss,T1,Short,0.84,1,0,0,0,0.0
2026-02-26,toss,T1,Long,2.96,2,1,1,1,618.89
2026-02-26,toss,T2,Short,10.58,6,7,0,0,0.0
2026-02-26,toss,T2,Long,2.38,3,2,1,0,0.0
2026-02-27,toss,T1,Short,5.14,3,4,0,0,0.0
2026-02-27,toss,T1,Long,2.77,1,0,0,0,0.0
2026-02-27,toss,T2,Short,2.99,1,0,0,0,0.0
2026-02-27,toss,T2,Long,5.28,2,2,1,1,565.78
2026-02-28,toss,T1,Short,5.58,3,2,2,0,0.0
2026-02-28,toss,T1,Long,2.55,2,1,1,0,0.0
2026-02-28,toss,T2,Short,4.4,1,1,1,0,0.0
2026-02-28,toss,T2,Long,2.85,0,4,1,0,0.0
