lead_id,occurred_at,channel
Search_2025-10-15 00:00:00_l10,2025-10-15,Search
Search_2025-10-15 00:00:00_l11,2025-10-15,Search
Social_2025-10-15 00:00:00_l0,2025-10-15,Social
Social_2025-10-15 00:00:00_l1,2025-10-15,Social
Social_2025-10-15 00:00:00_l2,2025-10-15,Social
Social_2025-10-15 00:00:00_l3,2025-10-15,Social
Social_2025-10-15 00:00:00_l4,2025-10-15,Social
Social_2025-10-15 00:00:00_l5,2025-10-15,Social
Social_2025-10-15 00:00:00_l6,2025-10-15,Social
Social_2025-10-15 00:00:00_l7,2025-10-15,Social
Social_2025-10-15 00:00:00_l8,2025-10-15,Social
Social_2025-10-15 00:00:00_l9,2025-10-15,Social
Social_2025-10-15 00:00:00_l10,2025-10-15,Social
Search_2025-10-16 00:00:00_l0,2025-10-16,Search
Search_2025-10-16 00:00:00_l1,2025-10-16,Search
Search_2025-10-16 00:00:00_l2,2025-10-16,Search
Search_2025-10-16 00:00:00_l3,2025-10-16,Search
Search_2025-10-16 00:00:00_l4,2025-10-16,Search
Search_2025-10-16 00:00:00_l5,2025-10-16,Search
Search_2025-10-16 00:00:00_l6,2025-10-16,Search
Search_2025-10-16 00:00:00_l7,2025-10-16,Search
Search_2025-10-16 00:00:00_l8,2025-10-16,Search
Search_2025-10-16 00:00:00_l9,2025-10-16,Search
Search_2025-10-16 00:00:00_l10,2025-10-16,Search
Search_2025-10-16 00:00:00_l11,2025-10-16,Search
Search_2025-10-16 00:00:00_l12,2025-10-16,Search
Search_2025-10-16 00:00:00_l13,2025-10-16,Search
Search_2025-10-16 00:00:00_l14,2025-10-16,Search
Search_2025-10-16 00:00:00_l15,2025-10-16,Search
Social_2025-10-16 00:00:00_l0,2025-10-16,Social
Social_2025-10-16 00:00:00_l1,2025-10-16,Social
Social_2025-10-16 00:00:00_l2,2025-10-16,Social
Social_2025-10-16 00:00:00_l3,2025-10-16,Social
Social_2025-10-16 00:00:00_l4,2025-10-16,Social
Social_2025-10-16 00:00:00_l5,2025-10-16,Social
Social_2025-10-16 00:00:00_l6,2025-10-16,Social
Social_2025-10-16 00:00:00_l7,2025-10-16,Social
Social_2025-10-16 00:00:00_l8,2025-10-16,Social
Social_2025-10-16 00:00:00_l9,2025-10-16,Social
Social_2025-10-16 00:00:00_l10,2025-10-16,Social
Social_2025-10-16 00:00:00_l11,2025-10-16,Social
Social_2025-10-16 00:00:00_l12,2025-10-16,Social
Social_2025-10-16 00:00:00_l13,2025-10-16,Social
Social_2025-10-16 00:00:00_l14,2025-10-16,Social
Social_2025-10-16 00:00:00_l15,2025-10-16,Social
Social_2025-10-16 00:00:00_l16,2025-10-16,Social
Search_2025-10-17 00:00:00_l0,2025-10-17,Search
Search_2025-10-17 00:00:00_l1,2025-10-17,Search
Search_2025-10-17 00:00:00_l2,2025-10-17,Search
Search_2025-10-17 00:00:00_l3,2025-10-17,Search
Search_2025-10-17 00:00:00_l4,2025-10-17,Search
Search_2025-10-17 00:00:00_l5,2025-10-17,Search
Search_2025-10-17 00:00:00_l6,2025-10-17,Search
Search_2025-10-17 00:00:00_l7,2025-10-17,Search
Search_2025-10-17 00:00:00_l8,2025-10-17,Search
Search_2025-10-17 00:00:00_l9,2025-10-17,Search
Search_2025-10-17 00:00:00_l10,2025-10-17,Search
Search_2025-10-17 00:00:00_l11,2025-10-17,Search
Search_2025-10-17 00:00:00_l12,2025-10-17,Search
Search_2025-10-17 00:00:00_l13,2025-10-17,Search
Search_2025-10-17 00:00:00_l14,2025-10-17,Search
Search_2025-10-17 00:00:00_l15,2025-10-17,Search
Search_2025-10-17 00:00:00_l16,2025-10-17,Search
Search_2025-10-17 00:00:00_l17,2025-10-17,Search
Search_2025-10-17 00:00:00_l18,2025-10-17,Search
Search_2025-10-17 00:00:00_l19,2025-10-17,Search
Search_2025-10-17 00:00:00_l20,2025-10-17,Search
Search_2025-10-17 00:00:00_l21,2025-10-17,Search
Search_2025-10-17 00:00:00_l22,2025-10-17,Search
Social_2025-10-17 00:00:00_l0,2025-10-17,Social
Social_2025-10-17 00:00:00_l1,2025-10-17,Social
Social_2025-10-17 00:00:00_l2,2025-10-17,Social
Social_2025-10-17 00:00:00_l3,2025-10-17,Social
Social_2025-10-17 00:00:00_l4,2025-10-17,Social
Social_2025-10-17 00:00:00_l5,2025-10-17,Social
Social_2025-10-17 00:00:00_l6,2025-10-17,Social
Social_2025-10-17 00:00:00_l7,2025-10-17,Social
Social_2025-10-17 00:00:00_l8,2025-10-17,Social
Social_2025-10-17 00:00:00_l9,2025-10-17,Social
Social_2025-10-17 00:00:00_l10,2025-10-17,Social
Social_2025-10-17 00:00:00_l11,2025-10-17,Social
Social_2025-10-17 00:00:00_l12,2025-10-17,Social
Social_2025-10-17 00:00:00_l13,2025-10-17,Social
Social_2025-10-17 00:00:00_l14,2025-10-17,Social
Social_2025-10-17 00:00:00_l15,2025-10-17,Social
Social_2025-10-17 00:00:00_l16,2025-10-17,Social
Social_2025-10-17 00:00:00_l17,2025-10-17,Social
Social_2025-10-17 00:00:00_l18,2025-10-17,Social
Social_2025-10-17 00:00:00_l19,2025-10-17,Social
Social_2025-10-17 00:00:00_l20,2025-10-17,Social
Social_2025-10-17 00:00:00_l21,2025-10-17,Social
Social_2025-10-17 00:00:00_l22,2025-10-17,Social
Social_2025-10-17 00:00:00_l23,2025-10-17,Social
Social_2025-10-17 00:00:00_l24,2025-10-17,Social
Social_2025-10-17 00:00:00_l25,2025-10-17,Social
Search_2025-10-18 00:00:00_l0,2025-10-18,Search
Search_2025-10-18 00:00:00_l1,2025-10-18,Search
Search_2025-10-18 00:00:00_l2,2025-10-18,Search
Search_2025-10-18 00:00:00_l3,2025-10-18,Search
Search_2025-10-18 00:00:00_l4,2025-10-18,Search
Search_2025-10-18 00:00:00_l5,2025-10-18,Search
Search_2025-10-18 00:00:00_l6,2025-10-18,Search
Search_2025-10-18 00:00:00_l7,2025-10-18,Search
Search_2025-10-18 00:00:00_l8,2025-10-18,Search
Social_2025-10-18 00:00:00_l0,2025-10-18,Social
Social_2025-10-18 00:00:00_l1,2025-10-18,Social
Social_2025-10-18 00:00:00_l2,2025-10-18,Social
Social_2025-10-18 00:00:00_l3,2025-10-18,Social
Social_2025-10-18 00:00:00_l4,2025-10-18,Social
Social_2025-10-18 00:00:00_l5,2025-10-18,Social
Social_2025-10-18 00:00:00_l6,2025-10-18,Social
Social_2025-10-18 00:00:00_l7,2025-10-18,Social
Social_2025-10-18 00:00:00_l8,2025-10-18,Social
Social_2025-10-18 00:00:00_l9,2025-10-18,Social
Social_2025-10-18 00:00:00_l10,2025-10-18,Social
Social_2025-10-18 00:00:00_l11,2025-10-18,Social
Social_2025-10-18 00:00:00_l12,2025-10-18,Social
Search_2025-10-19 00:00:00_l0,2025-10-19,Search
Search_2025-10-19 00:00:00_l1,2025-10-19,Search
Search_2025-10-19 00:00:00_l2,2025-10-19,Search
Search_2025-10-19 00:00:00_l3,2025-10-19,Search
Search_2025-10-19 00:00:00_l4,2025-10-19,Search
Search_2025-10-19 00:00:00_l5,2025-10-19,Search
Search_2025-10-19 00:00:00_l6,2025-10-19,Search
Search_2025-10-19 00:00:00_l7,2025-10-19,Search
Search_2025-10-19 00:00:00_l8,2025-10-19,Search
Search_2025-10-19 00:00:00_l9,2025-10-19,Search
Search_2025-10-19 00:00:00_l10,2025-10-19,Search
Search_2025-10-19 00:00:00_l11,2025-10-19,Search
Search_2025-10-19 00:00:00_l12,2025-10-19,Search
Search_2025-10-19 00:00:00_l13,2025-10-19,Search
Search_2025-10-19 00:00:00_l14,2025-10-19,Search
Search_2025-10-19 00:00:00_l15,2025-10-19,Search
Search_2025-10-19 00:00:00_l16,2025-10-19,Search
Search_2025-10-19 00:00:00_l17,2025-10-19,Search
Search_2025-10-19 00:00:00_l18,2025-10-19,Search
Search_2025-10-19 00:00:00_l19,2025-10-19,Search
Search_2025-10-19 00:00:00_l20,2025-10-19,Search
Social_2025-10-19 00:00:00_l0,2025-10-19,Social
Social_2025-10-19 00:00:00_l1,2025-10-19,Social
Social_2025-10-19 00:00:00_l2,2025-10-19,Social
Social_2025-10-19 00:00:00_l3,2025-10-19,Social
Social_2025-10-19 00:00:00_l4,2025-10-19,Social
Social_2025-10-19 00:00:00_l5,2025-10-19,Social
Social_2025-10-19 00:00:00_l6,2025-10-19,Social
Social_2025-10-19 00:00:00_l7,2025-10-19,Social
Social_2025-10-19 00:00:00_l8,2025-10-19,Social
Social_2025-10-19 00:00:00_l9,2025-10-19,Social
Social_2025-10-19 00:00:00_l10,2025-10-19,Social
Social_2025-10-19 00:00:00_l11,2025-10-19,Social
Social_2025-10-19 00:00:00_l12,2025-10-19,Social
Search_2025-10-20 00:00:00_l0,2025-10-20,Search
Search_2025-10-20 00:00:00_l1,2025-10-20,Search
Search_2025-10-20 00:00:00_l2,2025-10-20,Search
Search_2025-10-20 00:00:00_l3,2025-10-20,Search
Search_2025-10-20 00:00:00_l4,2025-10-20,Search
Search_2025-10-20 00:00:00_l5,2025-10-20,Search
Search_2025-10-20 00:00:00_l6,2025-10-20,Search
Search_2025-10-20 00:00:00_l7,2025-10-20,Search
Search_2025-10-20 00:00:00_l8,2025-10-20,Search
Search_2025-10-20 00:00:00_l9,2025-10-20,Search
Search_2025-10-20 00:00:00_l10,2025-10-20,Search
Search_2025-10-20 00:00:00_l11,2025-10-20,Search
Search_2025-10-20 00:00:00_l12,2025-10-20,Search
Search_2025-10-20 00:00:00_l13,2025-10-20,Search
Search_2025-10-20 00:00:00_l14,2025-10-20,Search
Search_2025-10-20 00:00:00_l15,2025-10-20,Search
Search_2025-10-20 00:00:00_l16,2025-10-20,Search
Search_2025-10-20 00:00:00_l17,2025-10-20,Search
Search_2025-10-20 00:00:00_l18,2025-10-20,Search
Search_2025-10-20 00:00:00_l19,2025-10-20,Search
Search_2025-10-20 00:00:00_l20,2025-10-20,Search
Social_2025-10-20 00:00:00_l0,2025-10-20,Social
Social_2025-10-20 00:00:00_l1,2025-10-20,Social
Social_2025-10-20 00:00:00_l2,2025-10-20,Social
Social_2025-10-20 00:00:00_l3,2025-10-20,Social
Social_2025-10-20 00:00:00_l4,2025-10-20,Social
Social_2025-10-20 00:00:00_l5,2025-10-20,Social
Social_2025-10-20 00:00:00_l6,2025-10-20,Social
Social_2025-10-20 00:00:00_l7,2025-10-20,Social
Social_2025-10-20 00:00:00_l8,2025-10-20,Social
Social_2025-10-20 00:00:00_l9,2025-10-20,Social
Social_2025-10-20 00:00:00_l10,2025-10-20,Social
Social_2025-10-20 00:00:00_l11,2025-10-20,Social
Social_2025-10-20 00:00:00_l12,2025-10-20,Social
Social_2025-10-20 00:00:00_l13,2025-10-20,Social
Social_2025-10-20 00:00:00_l14,2025-10-20,Social
Social_2025-10-20 00:00:00_l15,2025-10-20,Social
Social_2025-10-20 00:00:00_l16,2025-10-20,Social
Social_2025-10-20 00:00:00_l17,2025-10-20,Social
Search_2025-10-21 00:00:00_l0,2025-10-21,Search
Search_2025-10-21 00:00:00_l1,2025-10-21,Search
Search_2025-10-21 00:00:00_l2,2025-10-21,Search
Search_2025-10-21 00:00:00_l3,2025-10-21,Search
Search_2025-10-21 00:00:00_l4,2025-10-21,Search
Search_2025-10-21 00:00:00_l5,2025-10-21,Search
Search_2025-10-21 00:00:00_l6,2025-10-21,Search
Search_2025-10-21 00:00:00_l7,2025-10-21,Search
Search_2025-10-21 00:00:00_l8,2025-10-21,Search
Search_2025-10-21 00:00:00_l9,2025-10-21,Search
Search_2025-10-21 00:00:00_l10,2025-10-21,Search
Search_2025-10-21 00:00:00_l11,2025-10-21,Search
Search_2025-10-21 00:00:00_l12,2025-10-21,Search
Search_2025-10-21 00:00:00_l13,2025-10-21,Search
Social_2025-10-21 00:00:00_l0,2025-10-21,Social
Social_2025-10-21 00:00:00_l1,2025-10-21,Social
Social_2025-10-21 00:00:00_l2,2025-10-21,Social
Social_2025-10-21 00:00:00_l3,2025-10-21,Social
Social_2025-10-21 00:00:00_l4,2025-10-21,Social
Social_2025-10-21 00:00:00_l5,2025-10-21,Social
Social_2025-10-21 00:00:00_l6,2025-10-21,Social
Social_2025-10-21 00:00:00_l7,2025-10-21,Social
Social_2025-10-21 00:00:00_l8,2025-10-21,Social
Social_2025-10-21 00:00:00_l9,2025-10-21,Social
Social_2025-10-21 00:00:00_l10,2025-10-21,Social
Social_2025-10-21 00:00:00_l11,2025-10-21,Social
Social_2025-10-21 00:00:00_l12,2025-10-21,Social
Social_2025-10-21 00:00:00_l13,2025-10-21,Social
Social_2025-10-21 00:00:00_l14,2025-10-21,Social
Social_2025-10-21 00:00:00_l15,2025-10-21,Social
Social_2025-10-21 00:00:00_l16,2025-10-21,Social
Social_2025-10-21 00:00:00_l17,2025-10-21,Social
Social_2025-10-21 00:00:00_l18,2025-10-21,Social
Social_2025-10-21 00:00:00_l19,2025-10-21,Social
Social_2025-10-21 00:00:00_l20,2025-10-21,Social
Search_2025-10-22 00:00:00_l0,2025-10-22,Search
Search_2025-10-22 00:00:00_l1,2025-10-22,Search
Search_2025-10-22 00:00:00_l2,2025-10-22,Search
Search_2025-10-22 00:00:00_l3,2025-10-22,Search
Search_2025-10-22 00:00:00_l4,2025-10-22,Search
Search_2025-10-22 00:00:00_l5,2025-10-22,Search
Search_2025-10-22 00:00:00_l6,2025-10-22,Search
Search_2025-10-22 00:00:00_l7,2025-10-22,Search
Search_2025-10-22 00:00:00_l8,2025-10-22,Search
Search_2025-10-22 00:00:00_l9,2025-10-22,Search
Social_2025-10-22 00:00:00_l0,2025-10-22,Social
Social_2025-10-22 00:00:00_l1,2025-10-22,Social
Social_2025-10-22 00:00:00_l2,2025-10-22,Social
Social_2025-10-22 00:00:00_l3,2025-10-22,Social
Social_2025-10-22 00:00:00_l4,2025-10-22,Social
Social_2025-10-22 00:00:00_l5,2025-10-22,Social
Social_2025-10-22 00:00:00_l6,2025-10-22,Social
Social_2025-10-22 00:00:00_l7,2025-10-22,Social
Search_2025-10-23 00:00:00_l0,2025-10-23,Search
Search_2025-10-23 00:00:00_l1,2025-10-23,Search
Search_2025-10-23 00:00:00_l2,2025-10-23,Search
Search_2025-10-23 00:00:00_l3,2025-10-23,Search
Search_2025-10-23 00:00:00_l4,2025-10-23,Search
Search_2025-10-23 00:00:00_l5,2025-10-23,Search
Search_2025-10-23 00:00:00_l6,2025-10-23,Search
Search_2025-10-23 00:00:00_l7,2025-10-23,Search
Search_2025-10-23 00:00:00_l8,2025-10-23,Search
Search_2025-10-23 00:00:00_l9,2025-10-23,Search
Search_2025-10-23 00:00:00_l10,2025-10-23,Search
Search_2025-10-23 00:00:00_l11,2025-10-23,Search
Search_2025-10-23 00:00:00_l12,2025-10-23,Search
Search_2025-10-23 00:00:00_l13,2025-10-23,Search
Search_2025-10-23 00:00:00_l14,2025-10-23,Search
Social_2025-10-23 00:00:00_l0,2025-10-23,Social
Social_2025-10-23 00:00:00_l1,2025-10-23,Social
Social_2025-10-23 00:00:00_l2,2025-10-23,Social
Social_2025-10-23 00:00:00_l3,2025-10-23,Social
Social_2025-10-23 00:00:00_l4,2025-10-23,Social
Social_2025-10-23 00:00:00_l5,2025-10-23,Social
Social_2025-10-23 00:00:00_l6,2025-10-23,Social
Social_2025-10-23 00:00:00_l7,2025-10-23,Social
Social_2025-10-23 00:00:00_l8,2025-10-23,Social
Social_2025-10-23 00:00:00_l9,2025-10-23,Social
Social_2025-10-23 00:00:00_l10,2025-10-23,Social
Social_2025-10-23 00:00:00_l11,2025-10-23,Social
Social_2025-10-23 00:00:00_l12,2025-10-23,Social
Social_2025-10-23 00:00:00_l13,2025-10-23,Social
Social_2025-10-23 00:00:00_l14,2025-10-23,Social
Social_2025-10-23 00:00:00_l15,2025-10-23,Social
Social_2025-10-23 00:00:00_l16,2025-10-23,Social
Social_2025-10-23 00:00:00_l17,2025-10-23,Social
Social_2025-10-23 00:00:00_l18,2025-10-23,Social
Social_2025-10-23 00:00:00_l19,2025-10-23,Social
Social_2025-10-23 00:00:00_l20,2025-10-23,Social
Social_2025-10-23 00:00:00_l21,2025-10-23,Social
Social_2025-10-23 00:00:00_l22,2025-10-23,Social
Social_2025-10-23 00:00:00_l23,2025-10-23,Social
Search_2025-10-24 00:00:00_l0,2025-10-24,Search
Search_2025-10-24 00:00:00_l1,2025-10-24,Search
Search_2025-10-24 00:00:00_l2,2025-10-24,Search
Search_2025-10-24 00:00:00_l3,2025-10-24,Search
Search_2025-10-24 00:00:00_l4,2025-10-24,Search
Search_2025-10-24 00:00:00_l5,2025-10-24,Search
Search_2025-10-24 00:00:00_l6,2025-10-24,Search
Search_2025-10-24 00:00:00_l7,2025-10-24,Search
Search_2025-10-24 00:00:00_l8,2025-10-24,Search
Search_2025-10-24 00:00:00_l9,2025-10-24,Search
Search_2025-10-24 00:00:00_l10,2025-10-24,Search
Search_2025-10-24 00:00:00_l11,2025-10-24,Search
Search_2025-10-24 00:00:00_l12,2025-10-24,Search
Search_2025-10-24 00:00:00_l13,2025-10-24,Search
Search_2025-10-24 00:00:00_l14,2025-10-24,Search
Search_2025-10-24 00:00:00_l15,2025-10-24,Search
Search_2025-10-24 00:00:00_l16,2025-10-24,Search
Search_2025-10-24 00:00:00_l17,2025-10-24,Search
Search_2025-10-24 00:00:00_l18,2025-10-24,Search
Search_2025-10-24 00:00:00_l19,2025-10-24,Search
Search_2025-10-24 00:00:00_l20,2025-10-24,Search
Search_2025-10-24 00:00:00_l21,2025-10-24,Search
Search_2025-10-24 00:00:00_l22,2025-10-24,Search
Search_2025-10-24 00:00:00_l23,2025-10-24,Search
Search_2025-10-24 00:00:00_l24,2025-10-24,Search
Search_2025-10-24 00:00:00_l25,2025-10-24,Search
Search_2025-10-24 00:00:00_l26,2025-10-24,Search
Search_2025-10-24 00:00:00_l27,2025-10-24,Search
Social_2025-10-24 00:00:00_l0,2025-10-24,Social
Social_2025-10-24 00:00:00_l1,2025-10-24,Social
Social_2025-10-24 00:00:00_l2,2025-10-24,Social
Social_2025-10-24 00:00:00_l3,2025-10-24,Social
Social_2025-10-24 00:00:00_l4,2025-10-24,Social
Social_2025-10-24 00:00:00_l5,2025-10-24,Social
Social_2025-10-24 00:00:00_l6,2025-10-24,Social
Social_2025-10-24 00:00:00_l7,2025-10-24,Social
Social_2025-10-24 00:00:00_l8,2025-10-24,Social
Social_2025-10-24 00:00:00_l9,2025-10-24,Social
Social_2025-10-24 00:00:00_l10,2025-10-24,Social
Social_2025-10-24 00:00:00_l11,2025-10-24,Social
Social_2025-10-24 00:00:00_l12,2025-10-24,Social
Social_2025-10-24 00:00:00_l13,2025-10-24,Social
Social_2025-10-24 00:00:00_l14,2025-10-24,Social
Social_2025-10-24 00:00:00_l15,2025-10-24,Social
Search_2025-10-25 00:00:00_l0,2025-10-25,Search
Search_2025-10-25 00:00:00_l1,2025-10-25,Search
Search_2025-10-25 00:00:00_l2,2025-10-25,Search
Search_2025-10-25 00:00:00_l3,2025-10-25,Search
Search_2025-10-25 00:00:00_l4,2025-10-25,Search
Search_2025-10-25 00:00:00_l5,2025-10-25,Search
Search_2025-10-25 00:00:00_l6,2025-10-25,Search
Search_2025-10-25 00:00:00_l7,2025-10-25,Search
Search_2025-10-25 00:00:00_l8,2025-10-25,Search
Search_2025-10-25 00:00:00_l9,2025-10-25,Search
Search_2025-10-25 00:00:00_l10,2025-10-25,Search
Search_2025-10-25 00:00:00_l11,2025-10-25,Search
Search_2025-10-25 00:00:00_l12,2025-10-25,Search
Search_2025-10-25 00:00:00_l13,2025-10-25,Search
Search_2025-10-25 00:00:00_l14,2025-10-25,Search
Search_2025-10-25 00:00:00_l15,2025-10-25,Search
Search_2025-10-25 00:00:00_l16,2025-10-25,Search
Search_2025-10-25 00:00:00_l17,2025-10-25,Search
Search_2025-10-25 00:00:00_l18,2025-10-25,Search
Social_2025-10-25 00:00:00_l0,2025-10-25,Social
Social_2025-10-25 00:00:00_l1,2025-10-25,Social
Social_2025-10-25 00:00:00_l2,2025-10-25,Social
Social_2025-10-25 00:00:00_l3,2025-10-25,Social
Social_2025-10-25 00:00:00_l4,2025-10-25,Social
Social_2025-10-25 00:00:00_l5,2025-10-25,Social
Social_2025-10-25 00:00:00_l6,2025-10-25,Social
Social_2025-10-25 00:00:00_l7,2025-10-25,Social
Social_2025-10-25 00:00:00_l8,2025-10-25,Social
Social_2025-10-25 00:00:00_l9,2025-10-25,Social
Social_2025-10-25 00:00:00_l10,2025-10-25,Social
Social_2025-10-25 00:00:00_l11,2025-10-25,Social
Social_2025-10-25 00:00:00_l12,2025-10-25,Social
Social_2025-10-25 00:00:00_l13,2025-10-25,Social
Social_2025-10-25 00:00:00_l14,2025-10-25,Social
Social_2025-10-25 00:00:00_l15,2025-10-25,Social
Social_2025-10-25 00:00:00_l16,2025-10-25,Social
Social_2025-10-25 00:00:00_l17,2025-10-25,Social
Search_2025-10-26 00:00:00_l0,2025-10-26,Search
Search_2025-10-26 00:00:00_l1,2025-10-26,Search
Search_2025-10-26 00:00:00_l2,2025-10-26,Search
Search_2025-10-26 00:00:00_l3,2025-10-26,Search
Search_2025-10-26 00:00:00_l4,2025-10-26,Search
Search_2025-10-26 00:00:00_l5,2025-10-26,Search
Search_2025-10-26 00:00:00_l6,2025-10-26,Search
Search_2025-10-26 00:00:00_l7,2025-10-26,Search
Search_2025-10-26 00:00:00_l8,2025-10-26,Search
Search_2025-10-26 00:00:00_l9,2025-10-26,Search
Search_2025-10-26 00:00:00_l10,2025-10-26,Search
Search_2025-10-26 00:00:00_l11,2025-10-26,Search
Search_2025-10-26 00:00:00_l12,2025-10-26,Search
Search_2025-10-26 00:00:00_l13,2025-10-26,Search
Search_2025-10-26 00:00:00_l14,2025-10-26,Search
Search_2025-10-26 00:00:00_l15,2025-10-26,Search
Search_2025-10-26 00:00:00_l16,2025-10-26,Search
Social_2025-10-26 00:00:00_l0,2025-10-26,Social
Social_2025-10-26 00:00:00_l1,2025-10-26,Social
Social_2025-10-26 00:00:00_l2,2025-10-26,Social
Social_2025-10-26 00:00:00_l3,2025-10-26,Social
Social_2025-10-26 00:00:00_l4,2025-10-26,Social
Social_2025-10-26 00:00:00_l5,2025-10-26,Social
Social_2025-10-26 00:00:00_l6,2025-10-26,Social
Social_2025-10-26 00:00:00_l7,2025-10-26,Social
Social_2025-10-26 00:00:00_l8,2025-10-26,Social
Social_2025-10-26 00:00:00_l9,2025-10-26,Social
Social_2025-10-26 00:00:00_l10,2025-10-26,Social
Social_2025-10-26 00:00:00_l11,2025-10-26,Social
Social_2025-10-26 00:00:00_l12,2025-10-26,Social
Social_2025-10-26 00:00:00_l13,2025-10-26,Social
Social_2025-10-26 00:00:00_l14,2025-10-26,Social
Social_2025-10-26 00:00:00_l15,2025-10-26,Social
Social_2025-10-26 00:00:00_l16,2025-10-26,Social
Search_2025-10-27 00:00:00_l0,2025-10-27,Search
Search_2025-10-27 00:00:00_l1,2025-10-27,Search
Search_2025-10-27 00:00:00_l2,2025-10-27,Search
Search_2025-10-27 00:00:00_l3,2025-10-27,Search
Search_2025-10-27 00:00:00_l4,2025-10-27,Search
Search_2025-10-27 00:00:00_l5,2025-10-27,Search
Search_2025-10-27 00:00:00_l6,2025-10-27,Search
Search_2025-10-27 00:00:00_l7,2025-10-27,Search
Search_2025-10-27 00:00:00_l8,2025-10-27,Search
Search_2025-10-27 00:00:00_l9,2025-10-27,Search
Search_2025-10-27 00:00:00_l10,2025-10-27,Search
Social_2025-10-27 00:00:00_l0,2025-10-27,Social
Social_2025-10-27 00:00:00_l1,2025-10-27,Social
Social_2025-10-27 00:00:00_l2,2025-10-27,Social
Social_2025-10-27 00:00:00_l3,2025-10-27,Social
Social_2025-10-27 00:00:00_l4,2025-10-27,Social
Social_2025-10-27 00:00:00_l5,2025-10-27,Social
Social_2025-10-27 00:00:00_l6,2025-10-27,Social
Social_2025-10-27 00:00:00_l7,2025-10-27,Social
Search_2025-10-28 00:00:00_l0,2025-10-28,Search
Search_2025-10-28 00:00:00_l1,2025-10-28,Search
Search_2025-10-28 00:00:00_l2,2025-10-28,Search
Search_2025-10-28 00:00:00_l3,2025-10-28,Search
Search_2025-10-28 00:00:00_l4,2025-10-28,Search
Search_2025-10-28 00:00:00_l5,2025-10-28,Search
Search_2025-10-28 00:00:00_l6,2025-10-28,Search
Search_2025-10-28 00:00:00_l7,2025-10-28,Search
Search_2025-10-28 00:00:00_l8,2025-10-28,Search
Search_2025-10-28 00:00:00_l9,2025-10-28,Search
Search_2025-10-28 00:00:00_l10,2025-10-28,Search
Search_2025-10-28 00:00:00_l11,2025-10-28,Search
Search_2025-10-28 00:00:00_l12,2025-10-28,Search
Search_2025-10-28 00:00:00_l13,2025-10-28,Search
Search_2025-10-28 00:00:00_l14,2025-10-28,Search
Search_2025-10-28 00:00:00_l15,2025-10-28,Search
Search_2025-10-28 00:00:00_l16,2025-10-28,Search
Search_2025-10-28 00:00:00_l17,2025-10-28,Search
Search_2025-10-28 00:00:00_l18,2025-10-28,Search
Search_2025-10-28 00:00:00_l19,2025-10-28,Search
Search_2025-10-28 00:00:00_l20,2025-10-28,Search
Search_2025-10-28 00:00:00_l21,2025-10-28,Search
Search_2025-10-28 00:00:00_l22,2025-10-28,Search
Search_2025-10-28 00:00:00_l23,2025-10-28,Search
Search_2025-10-28 00:00:00_l24,2025-10-28,Search
Search_2025-10-28 00:00:00_l25,2025-10-28,Search
Search_2025-10-28 00:00:00_l26,2025-10-28,Search
Social_2025-10-28 00:00:00_l0,2025-10-28,Social
Social_2025-10-28 00:00:00_l1,2025-10-28,Social
Social_2025-10-28 00:00:00_l2,2025-10-28,Social
Social_2025-10-28 00:00:00_l3,2025-10-28,Social
Social_2025-10-28 00:00:00_l4,2025-10-28,Social
